lemma	homonym	new_para	sem
konginkankaalainen	2	N_AAKKOSTAMINEN	inhabitant
kongo	1	N_TALO	language
Kongo	1	N_TALO	country
Kongo-Brazzaville	1	N_NALLE	country
Kongo-Kinshasa	1	N_KIRJA	country
kongolainen	1	A_AAKKOSELLINEN	country
kongolainen	2	A_AAKKOSELLINEN	inhabitant
kongolainen	3	N_AAKKOSTAMINEN	country
kongolainen	4	N_AAKKOSTAMINEN	inhabitant
Kongon demokraattinen tasavalta	1	N_VALTA	country
konkani	1	N_RUUVI	language
konneveteläinen	1	A_KYLMÄJÄRKINEN	inhabitant
konneveteläinen	2	N_KYLKIÄINEN	inhabitant
konnevetinen	1	A_AAKKOSELLINEN	inhabitant
konnevetinen	2	N_AAKKOSTAMINEN	inhabitant
Konrad	1	N_PUNK	male
konst.	1	PCLE_VAAN	title
Konsta	1	N_VOIMA	male
konstaapeli	1	N_KANAALI	title
Konstantin	1	N_PUNK	male
konsuli	1	N_KANAALI	title
konsultti	1	N_KORTTI	title
kontiolahtelainen	1	A_AAKKOSELLINEN	inhabitant
kontiolahtelainen	2	N_AAKKOSTAMINEN	inhabitant
kookossaarelainen	1	A_AAKKOSELLINEN	country
kookossaarelainen	2	A_AAKKOSELLINEN	inhabitant
kookossaarelainen	3	N_AAKKOSTAMINEN	country
kookossaarelainen	4	N_AAKKOSTAMINEN	inhabitant
Kookossaaret	1	N_SAARET	country
koose	1	N_NALLE	language
kop	1	ACRO_EE	currency
kop	2	PCLE_HAH	currency
kopti	1	N_RUUVI	language
korea	1	N_MAKKARA	language
Korea	1	N_KITARA	country
Korea	2	N_SOKEA	country
korealainen	1	A_AAKKOSELLINEN	country
korealainen	2	A_AAKKOSELLINEN	inhabitant
korealainen	3	N_AAKKOSTAMINEN	country
korealainen	4	N_AAKKOSTAMINEN	inhabitant
Korean demokraattinen kansantasavalta	1	N_VALTA	country
Korean tasavalta	1	N_VALTA	country
korni	1	N_RUUVI	language
korpilahtelainen	1	A_AAKKOSELLINEN	inhabitant
korpilahtelainen	2	N_AAKKOSTAMINEN	inhabitant
korpilahtinen	1	A_AAKKOSELLINEN	inhabitant
korpilahtinen	2	N_AAKKOSTAMINEN	inhabitant
korppoolainen	1	A_AAKKOSELLINEN	inhabitant
korppoolainen	2	N_AAKKOSTAMINEN	inhabitant
korpr.	1	PCLE_VAAN	title
korpraali	1	N_RUUVI	title
korsika	1	N_MAKKARA	language
korsnäsiläinen	1	A_KYLMÄJÄRKINEN	inhabitant
korsnäsiläinen	2	N_KYLKIÄINEN	inhabitant
kortesjärveläinen	1	A_KYLMÄJÄRKINEN	inhabitant
kortesjärveläinen	2	N_KYLKIÄINEN	inhabitant
kortesjärvinen	1	A_KYLMÄJÄRKINEN	inhabitant
kortesjärvinen	2	N_KYLKIÄINEN	inhabitant
koruna	1	N_PROBLEEMA	currency
koskelainen	1	A_AAKKOSELLINEN	inhabitant
koskelainen	2	N_AAKKOSTAMINEN	inhabitant
koskenpääläinen	1	A_KYLMÄJÄRKINEN	inhabitant
koskenpääläinen	2	N_KYLKIÄINEN	inhabitant
kosmetologi	1	N_RUUVI	title
Kosovo	1	N_RUIPELO	country
kosovolainen	1	A_AAKKOSELLINEN	country
kosovolainen	2	A_AAKKOSELLINEN	inhabitant
kosovolainen	3	N_AAKKOSTAMINEN	country
kosovolainen	4	N_AAKKOSTAMINEN	inhabitant
kosrae	1	N_ZOMBIE	language
Kosti	1	N_RUUVI	male
Koti-Karjala	1	N_MAKKARA	media
kotiseutuneuvos	1	N_VAKUUTUS	title
Kotiseutu-uutiset	1	N_RAPPUSET	media
kotital.op.	1	PCLE_VAAN	title
kotitalousneuvos	1	N_VAKUUTUS	title
kotitalousopettaja	1	N_VOIMA	title
kotiteollisuusneuvos	1	N_VAKUUTUS	title
kotiteollisuusopettaja	1	N_VOIMA	title
kotiteoll.op.	1	PCLE_VAAN	title
kotkalainen	1	A_AAKKOSELLINEN	inhabitant
kotkalainen	2	N_AAKKOSTAMINEN	inhabitant
kouluneuvos	1	N_VAKUUTUS	title
kouluttaja	1	N_VOIMA	title
kouvolainen	1	A_AAKKOSELLINEN	inhabitant
kouvolainen	2	N_AAKKOSTAMINEN	inhabitant
kouvolalainen	1	A_AAKKOSELLINEN	inhabitant
kouvolalainen	2	N_AAKKOSTAMINEN	inhabitant
KOY	1	ACRO_YY	org
kp	1	ACRO_EE	measure
kPa	1	ACRO_AA	measure
kpelle	1	N_NISSE	language
kpl	1	ACRO_ÄKS	measure
kpm	1	ACRO_ÄKS	measure
KPW	1	ACRO_EE	currency
kr	1	ACRO_ÄKS	currency
krad	1	ACRO_EE	measure
kreikka	1	N_POLITIIKKA	language
Kreikka	1	N_POLITIIKKA	country
kreikkalainen	1	A_AAKKOSELLINEN	country
kreikkalainen	2	A_AAKKOSELLINEN	inhabitant
kreikkalainen	3	N_AAKKOSTAMINEN	country
kreikkalainen	4	N_AAKKOSTAMINEN	inhabitant
KRH	1	ACRO_OO	currency
krimintataari	1	N_RUUVI	language
kriminturkki	1	N_LOKKI	language
krist.	1	PCLE_VAAN	polit
Krista	1	N_KIRJA	female
Kristel	1	N_BESSERWISSER	female
Krister	1	N_BESSERWISSER	male
Kristian	1	N_PUNK	male
Kristiina	1	N_KITARA	female
kristiinalainen	1	A_AAKKOSELLINEN	inhabitant
kristiinalainen	2	N_AAKKOSTAMINEN	inhabitant
kristiinankaupunkilainen	1	A_AAKKOSELLINEN	inhabitant
kristiinankaupunkilainen	2	N_AAKKOSTAMINEN	inhabitant
Kristina	1	N_KITARA	female
Kristine	1	N_SELENE	female
Kristoffer	1	N_STADION	male
KRO	1	ACRO_OO	currency
